name,dob,height,reach,weight_lbs,stance,fights_in_ufc,last_fight_date,last_weight_lbs,global_elo,peak_elo,win_streak,loss_streak,sum_win_elo,count_win_elo,total_fight_time_sec,deep_water_fights,total_finishes,late_finishes,champ_finishes,ko_losses,late_losses,total_decisions,dec_wins,all_time_slpm,ema_slpm,all_time_sapm,ema_sapm,all_time_str_att_rate,ema_str_att_rate,all_time_sig_acc,ema_sig_acc,all_time_sig_def,ema_sig_def,all_time_sig_to_total,ema_sig_to_total,all_time_head_hunter,ema_head_hunter,all_time_body_snatcher,ema_body_snatcher,all_time_leg_kicker,ema_leg_kicker,all_time_dist_pct,ema_dist_pct,all_time_clinch_pct,ema_clinch_pct,all_time_gnp_pct,ema_gnp_pct,all_time_kd_yield,ema_kd_yield,all_time_head_def,ema_head_def,all_time_body_def,ema_body_def,all_time_leg_def,ema_leg_def,all_time_chin_vuln,ema_chin_vuln,all_time_sprawl_def,ema_sprawl_def,all_time_td_absorbed_pm,ema_td_absorbed_pm,all_time_sub_danger,ema_sub_danger,all_time_sweeps_absorbed,ema_sweeps_absorbed,all_time_td_att_rate_15m,ema_td_att_rate_15m,all_time_td_landed_rate_15m,ema_td_landed_rate_15m,all_time_td_acc,ema_td_acc,all_time_ctrl_ratio,ema_ctrl_ratio,all_time_ctrl_per_td,ema_ctrl_per_td,all_time_sub_att_rate_15m,ema_sub_att_rate_15m,all_time_sub_agg,ema_sub_agg,all_time_sweep_rate_15m,ema_sweep_rate_15m,all_time_fight_time_sec,ema_fight_time_sec,all_time_opp_elo,ema_opp_elo,all_time_fights_per_year,ema_fights_per_year,primary_weight,div_elo_json,peak_div_elo_json,strike_elo,grapple_elo
Francimar Barroso,1980-02-28 00:00:00,185.42,190.5,205.0,Orthodox,9,2018-01-20 00:00:00,205.0,1198.0458280245502,1284.5011167520756,0,2,4789.482702624291,4,0.0,7,0,0,0,0,3,0,0,2.4913027080033188,2.7623160031839777,3.4098883127179698,3.753664180386387,4.752312949080293,5.21784965481943,0.4650840269185037,0.4642854400975389,0.536227393405398,0.581688408959585,0.5739201347475096,0.6698542000713352,0.711510143249341,0.727706338682207,0.11867062574360127,0.12238000160794138,0.16981923100705776,0.14991365970985138,0.5984465907142513,0.7233354261639442,0.24062934938036434,0.13724980463324649,0.049812948794273074,0.036514769202809064,0.0,0.0,0.636746076161932,0.6671551360716902,0.24688764394646748,0.2801718723856208,0.3067920345526125,0.3412751814499484,0.0,0.0,0.9083333333333333,0.9160617137499998,0.08573680063041766,0.08097113773049644,0.013577732518669382,0.02934012219959266,0.11111111111111113,0.24009999999999992,8.425661914460285,7.112440019287168,2.0739986422267482,1.9528969897963337,0.20706484925289537,0.17186841594237076,0.17633325790148602,0.10854195763312965,490.44398901282136,172.41067413786288,0.0,0.0,0.0,0.0,0.0,0.0,765.0,787.6023299999999,1215.9439880842972,1210.3179807995305,1.8852466758857733,2.3552675853325153,205.0,"{""Light Heavyweight"": 1198.568154628342}","{""Light Heavyweight"": 1284.9385176999008}",1016.5564944405202,1005.1317380958401
Bogdan Grad,1995-09-28 00:00:00,172.72,177.8,145.0,Orthodox,4,2026-08-01 00:00:00,145.0,1250.8598101614043,1250.8598101614043,1,0,2220.1374560747636,2,0.0,1,2,0,0,1,1,0,0,3.214438952698907,3.6377556659174326,3.04802542764757,3.401025013338843,5.356314368743799,5.865039293608703,0.5786002075064576,0.6017190325159074,0.4718177320155825,0.4438485024989665,0.6201988004916108,0.6439092424219877,0.7745537823662825,0.8137597748535248,0.13480906059031061,0.11072895108832609,0.09063715704340704,0.07551127405814904,0.36615225587876365,0.34609989799821494,0.22666253802298686,0.18492381741680475,0.40718520609824954,0.46897628458498014,0.0,0.0,0.5491070017385806,0.5263525841631104,0.17045454545454544,0.4045454545454545,0.16666666666666669,0.2633333333333333,0.022522522522522525,0.06306306306306307,0.9166666666666667,0.9509999999999998,0.016666666666666663,0.03266666666666666,0.016666666666666663,0.03266666666666666,0.25,0.3429999999999999,15.187616132632996,15.52784722069308,6.2490209712033415,6.264590613519066,0.39033971685687563,0.3881838162476085,0.4938155657109562,0.49569798328536996,76.15263571990558,74.55269079464988,0.7853403141361257,3.141361256544503,0.1111111111111111,0.4444444444444444,0.0,0.0,591.25,566.2659999999998,1183.102307360094,1159.9945380157442,1.6064213564213565,2.2097510822510817,145.0,"{""Featherweight"": 1254.9630227593434}","{""Featherweight"": 1254.9630227593434}",988.7576393040702,981.8662069688389
Dion Staring,1978-06-09 00:00:00,185.42,181.64664388762338,235.0,Orthodox,0,,0.0,1200.0,1200.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,{},{},,
Clay French,1980-10-07 00:00:00,170.18,181.64664388762338,161.0,Southpaw,0,,0.0,1200.0,1200.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,{},{},,
Dan Argueta,1993-08-13 00:00:00,170.18,172.72,135.0,Southpaw,6,2024-10-12 00:00:00,135.0,1151.9103967251042,1213.9567181182138,0,2,1200.0,1,0.0,4,0,0,0,0,2,0,0,2.3083260460555954,2.4025108180300503,2.933068341415587,4.090943443516973,5.036799427617458,5.699012612131329,0.523915372320158,0.46781123210588005,0.511299358284592,0.4914486154821387,0.5265017070207701,0.5670327218827622,0.8358495636411888,0.8511679042542699,0.12017104973236577,0.10959689212582033,0.043979386626445446,0.05900814479638008,0.5959651394048557,0.648034306540583,0.13603529383671228,0.14371619456981155,0.267999566758432,0.20824949888960523,0.0,0.0,0.6467756381549485,0.6102339733542319,0.5475040257648953,0.6005072463768115,0.16666666666666669,0.24009999999999992,0.0,0.0,0.6944444444444445,0.6119649999999999,0.10005564830272676,0.12407945019476904,0.038916713040252265,0.03704172509738453,0.33333333333333337,0.24009999999999992,12.329358454567135,15.674881652754587,5.158518165195961,5.451422888146911,0.4754095673075606,0.3919365024759176,0.48912243509906284,0.42645749044704134,105.15534600900456,91.84313064983795,2.9761904761904763,2.3971999999999993,0.3016740689162236,0.2787297403614306,1.4047619047619047,0.9015999999999996,723.1666666666666,758.586,1227.1512433056544,1223.1137741134444,1.919590963489773,2.153057246572871,135.0,"{""Featherweight"": 1209.1779703283864, ""Bantamweight"": 1151.1967743854104}","{""Featherweight"": 1209.1779703283864, ""Bantamweight"": 1213.1495732274275}",996.8738222091639,981.1658120168058
Bharat Kandare,1987-06-20 00:00:00,170.18,182.88,135.0,Orthodox,1,2017-11-25 00:00:00,145.0,1138.4377692340447,1200.0,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0.703125,0.703125,1.875,1.875,7.03125,7.03125,0.1,0.1,0.7241379310344828,0.7241379310344828,1.0,1.0,0.7333333333333333,0.7333333333333333,0.0,0.0,0.26666666666666666,0.26666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7391304347826086,0.7391304347826086,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.1639344262295082,0.1639344262295082,1.0,1.0,0.0,0.0,0.234375,0.234375,0.0,0.0,3.515625,3.515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,256.0,1200.0,1200.0,0.0,0.0,145.0,"{""Featherweight"": 1138.4377692340447}","{""Featherweight"": 1138.4377692340447}",1000.0,1000.0
Ryan Gracie,1974-08-14 00:00:00,175.26,181.64664388762338,200.0,Orthodox,0,,0.0,1200.0,1200.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,{},{},,
Brad Riddell,1991-09-30 00:00:00,170.18,180.34,155.0,Orthodox,7,2022-11-12 00:00:00,155.0,1201.0428524251254,1328.6570533992476,0,3,5095.997267247413,4,0.0,5,1,1,0,1,1,0,0,4.378635778635779,4.296960682882882,3.5835263835263835,3.663213448648648,8.003474903474904,7.6396682756756755,0.5593583798375793,0.5759225111208113,0.5222963776934866,0.549497787884792,0.8609466604957182,0.9219247998663933,0.672637399194121,0.6242688423248035,0.1639340478920019,0.169416211877438,0.1634285529138771,0.20631494579775844,0.8579251053367756,0.9207482508240763,0.03467443462008947,0.0190154157354292,0.10740046004313498,0.060236333440494366,0.3749531308586427,0.44112860892388434,0.6063210878231832,0.6111830469704906,0.3424242424242424,0.5276113636363636,0.275,0.41323287499999994,0.0,0.0,0.7913419913419913,0.8952103818181818,0.14285714285714288,0.07168699999999999,0.2523809523809524,0.38264526666666665,0.4285714285714286,0.2925789999999999,6.909266409266409,7.997285135135134,1.3166023166023166,0.9333837837837837,0.3823527334123096,0.24680411570015726,0.09794079794079794,0.07814924885885884,76.27960275019099,77.34860786096255,0.0,0.0,0.0,0.0,0.14285714285714288,0.11764899999999995,655.0,486.92999999999995,1307.975435927775,1327.5617044570736,1.7523724774634306,2.199260735803108,155.0,"{""Lightweight"": 1199.9115132254626}","{""Lightweight"": 1328.0318448330472}",1023.7209622823065,1039.099374331863
Jose Quinonez,1990-07-28 00:00:00,172.72,175.26,135.0,Southpaw,9,2020-12-05 00:00:00,135.0,1208.3019498866176,1359.0335643983465,0,2,5960.758455106798,5,0.0,5,2,0,0,2,1,0,0,3.1727338146755044,3.548454624019678,3.735764684879264,5.539137542097762,7.443993682867273,9.11597333880282,0.4382924419656602,0.3681254510099643,0.5556348551869228,0.5100606331587932,0.7233517703532704,0.6905094667439127,0.7056482217406282,0.6485331491432564,0.12068135120759145,0.13779845800454,0.17367042705178032,0.2136683928522033,0.6303468272818787,0.6283523074243884,0.0997603132976389,0.05909955094749715,0.15878174830937106,0.1025481416281144,0.5809950999341232,0.6640183710452867,0.7207386741539614,0.604260992428823,0.4031629082609475,0.3584784134474152,0.21128014285909025,0.18977505524352836,0.017974551818740834,0.013400217113665385,0.6481481481481481,0.6091474949999999,0.09681153700688996,0.16264238577840262,0.0508345255126371,0.03706385474391988,0.22222222222222227,0.27096999999999993,5.846725569827538,4.864328346016656,2.768157483415734,2.4223991550151354,0.41321514637087253,0.3876827458859511,0.26667673134842984,0.1579426781205548,81.23378905162586,55.9880985336085,1.520923520923521,0.40407083818181794,0.15863386136389168,0.053659363923154686,0.11111111111111113,0.05764800999999997,630.7777777777777,534.0305076599999,1210.939058252442,1212.3807050828782,1.3329619714373298,1.6071727858548075,135.0,"{""Bantamweight"": 1207.7197420735874}","{""Bantamweight"": 1358.435602401644}",1018.99115163645,1034.6938687167685
Nobuhiko Takada,1962-04-12 00:00:00,182.88,181.64664388762338,220.0,Southpaw,0,,0.0,1200.0,1200.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,{},{},,
Gleidson Cutis,1989-02-07 00:00:00,175.26,181.64664388762338,155.0,Orthodox,0,,0.0,1200.0,1200.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,{},{},,
Rashid Vagabov,1998-06-27 00:00:00,170.18,160.02,125.0,Orthodox,0,,0.0,1200.0,1200.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,{},{},,
Eliot Marshall,1980-07-07 00:00:00,187.96,195.58,205.0,Orthodox,6,2011-10-29 00:00:00,205.0,1152.2220592307185,1312.6796389030214,0,3,3633.859522074761,3,0.0,4,1,0,0,1,2,0,0,2.323243933588761,2.1303774252873557,3.618646232439336,4.105465011494252,7.053767560664112,6.032736505747125,0.3188163367192786,0.33780685246812525,0.622904222904223,0.5787524393624393,0.7343591648822124,0.6669076346689692,0.9090458168657817,0.9042397050347187,0.05992781955190806,0.08376488622223471,0.031026363582310278,0.04069028679182689,0.8228311439518337,0.7441629125615763,0.12458949096880129,0.17768548029556647,0.05257936507936508,0.07815160714285713,0.7898894154818326,4.739336492890995,0.7869352425726684,0.7575852468854247,0.6313131313131314,0.6854436363636363,0.20241576162628794,0.2760092731829573,0.006150061500615006,0.025830258302583023,0.6944444444444445,0.7039799999999999,0.05555555555555555,0.07161333333333333,0.0,0.0,0.0,0.0,4.446360153256705,5.438655172413792,1.8908045977011496,2.0386551724137925,0.20527859237536655,0.24956510263929615,0.1547701149425287,0.1734643793103448,68.03030303030303,69.20574545454545,3.7816091954022992,4.077310344827585,0.4248366013071896,0.5448225490196077,0.0,0.0,637.0,602.70909,1223.6830578613658,1228.6731219827377,1.649410785611419,1.9326071732332903,205.0,"{""Light Heavyweight"": 1150.4958435729006}","{""Light Heavyweight"": 1312.721565631566}",1004.9492368087984,1016.052449723571
Roger Gracie,1981-09-26 00:00:00,193.04,200.66,185.0,Orthodox,1,2013-07-06 00:00:00,185.0,1157.8470741362062,1200.0,0,1,0.0,0,0.0,1,0,0,0,0,1,0,0,0.8,0.8,3.6,3.6,1.9333333333333333,1.9333333333333333,0.41379310344827586,0.41379310344827586,0.4130434782608695,0.4130434782608695,0.8571428571428571,0.8571428571428571,0.7586206896551724,0.7586206896551724,0.1724137931034483,0.1724137931034483,0.06896551724137931,0.06896551724137931,0.4166666666666667,0.4166666666666667,0.5,0.5,0.08333333333333333,0.08333333333333333,0.0,0.0,0.5714285714285714,0.5714285714285714,0.23076923076923073,0.23076923076923073,0.23333333333333328,0.23333333333333328,0.0,0.0,0.5,0.5,0.13333333333333333,0.13333333333333333,0.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,0.48780487804878053,0.48780487804878053,0.2288888888888889,0.2288888888888889,98.09523809523809,98.09523809523809,0.0,0.0,0.0,0.0,0.0,0.0,900.0,900.0,1200.0,1200.0,0.0,0.0,185.0,"{""Middleweight"": 1157.8470741362062}","{""Middleweight"": 1157.8470741362062}",1000.0,1000.0
Daisuke Nakamura,1980-06-10 00:00:00,170.18,181.64664388762338,154.0,Orthodox,0,,0.0,1200.0,1200.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,{},{},,
Scott Bessac,1965-10-05 00:00:00,193.04,181.64664388762338,245.0,Orthodox,0,,0.0,1200.0,1200.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,{},{},,
Takaya Suzuki,2004-09-08 00:00:00,170.18,172.72,125.0,Southpaw,0,,0.0,1200.0,1200.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,{},{},,
Jason Jackson,1990-10-30 00:00:00,185.42,198.12,170.0,Orthodox,0,,0.0,1200.0,1200.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,{},{},,
MinWoo Kim,1993-07-21 00:00:00,172.72,182.88,135.0,Orthodox,0,,0.0,1200.0,1200.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,{},{},,
Wes Sims,1979-08-04 00:00:00,208.28,181.64664388762338,260.0,Orthodox,3,2004-04-02 00:00:00,265.0,1053.3487810564573,1200.0,0,3,0.0,0,0.0,0,2,0,0,2,0,0,0,0.7559969442322385,0.5722780748663101,2.3249255433398655,2.0834857009997676,1.139330575647711,0.8498986639958506,0.5733333333333333,0.6411999999999999,0.3085137085137085,0.3263636363636363,0.11395582329317269,0.10679216867469878,0.6066666666666667,0.7071999999999999,0.39333333333333337,0.626,0.0,0.0,0.037037037037037035,0.07777777777777777,0.09259259259259259,0.19444444444444445,0.537037037037037,0.6183333333333333,0.0,0.0,0.35535714285714287,0.361875,0.375,0.5162499999999999,0.41666666666666663,0.5424999999999999,0.05956846963599573,0.0757110701862083,0.4761904761904762,0.6,0.2568882098293863,0.2578395721925133,0.5953337370217165,0.7771204549925776,0.0,0.0,1.0033444816053512,3.0100334448160533,0.0,0.0,0.0,0.0,0.05940797480439424,0.060239064260547634,210.0,176.7,3.0100334448160537,9.03010033444816,3.3333333333333326,9.999999999999998,0.0,0.0,345.0,293.25999999999993,1237.483278683662,1233.4214348521712,2.4714311423044046,2.83516668916183,265.0,"{""Heavyweight"": 1053.3487810564573}","{""Heavyweight"": 1158.0197470602973}",995.8192537917154,953.1908928075566
Daniel Spitz,1990-07-31 00:00:00,200.66,208.28,245.0,Orthodox,4,2019-10-18 00:00:00,265.0,1126.9608517387824,1226.8281691930722,0,2,1158.837680320075,1,0.0,2,2,0,0,1,2,0,0,4.9340428491931,4.001295993322203,3.809543683917641,4.5737500278241505,8.86841958820256,8.358339120756815,0.47734788359788366,0.4250138888888888,0.6165297872692874,0.5491850966521981,0.9222972972972973,0.8933918918918917,0.7093740273887332,0.7230482026143791,0.18549642079053844,0.174297385620915,0.10512955182072828,0.10265441176470587,0.7607843137254902,0.8285960784313724,0.0392156862745098,0.053803921568627434,0.20000000000000004,0.39199999999999996,0.0,0.0,0.7135883023702314,0.6649693803601542,0.4801256613756613,0.38354722222222215,0.31661184210526316,0.23499671052631577,0.01308900523560209,0.036649214659685854,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.875,6.1985,9.625,5.855499999999998,0.34632034632034625,0.2969696969696969,0.03833333333333333,0.036259999999999994,14.772727272727272,19.911818181818177,0.0,0.0,0.0,0.0,0.0,0.0,605.75,708.018,1165.6766618499514,1165.462499825916,1.000294982334019,1.4268549280177185,265.0,"{""Heavyweight"": 1126.9556050024732}","{""Heavyweight"": 1226.8280119988126}",966.7152104872215,997.3176226804972
Antonio Dos Santos,1988-07-21 00:00:00,177.8,181.64664388762338,185.0,Orthodox,2,2015-06-20 00:00:00,185.0,1130.2571628576904,1200.0,0,2,0.0,0,0.0,0,2,0,0,2,0,0,0,4.993396894930104,5.455871931971912,3.913064484957805,3.943406558010694,9.729272692134252,10.690749210848418,0.5153294194390086,0.5119373776908023,0.3953804347826087,0.4285326086956522,0.8974358974358974,0.9179487179487179,0.812133072407045,0.79412915851272,0.07860404435746901,0.09099804305283757,0.10926288323548597,0.11487279843444226,0.7051597051597052,0.769041769041769,0.2678132678132678,0.1931203931203931,0.02702702702702703,0.03783783783783784,1.3477088948787062,1.8867924528301885,0.5151515151515151,0.5757575757575758,0.16666666666666669,0.33333333333333337,0.0,0.0,0.14084507042253522,0.28169014084507044,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6162790697674416,5.232558139534883,0.0,0.0,0.0,0.0,0.33048540874830895,0.283609804805772,770.0,770.0,0.0,0.0,0.0,0.0,0.0,0.0,266.5,304.3,1151.2501492485835,1146.0779017386044,1.0027472527472527,2.0054945054945055,185.0,"{""Middleweight"": 1133.8619478434014}","{""Middleweight"": 1167.662337674206}",976.2586830826804,991.3940057624228
Billy Giovanella,1985-08-20 00:00:00,172.72,181.64664388762338,125.0,Orthodox,0,,0.0,1200.0,1200.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,{},{},,
Rolles Gracie,1978-07-14 00:00:00,193.04,181.64664388762338,242.0,Orthodox,1,2010-02-06 00:00:00,265.0,1158.6434696840759,1200.0,0,1,0.0,0,0.0,0,1,0,0,1,0,0,0,2.3017902813299234,2.3017902813299234,3.3759590792838874,3.3759590792838874,7.0588235294117645,7.0588235294117645,0.32608695652173914,0.32608695652173914,0.5510204081632653,0.5510204081632653,0.75,0.75,0.8913043478260869,0.8913043478260869,0.08695652173913043,0.08695652173913043,0.021739130434782608,0.021739130434782608,0.6,0.6,0.3333333333333333,0.3333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.0,0.5510204081632653,0.5510204081632653,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.017902813299234,23.017902813299234,2.3017902813299234,2.3017902813299234,0.09900990099009901,0.09900990099009901,0.2659846547314578,0.2659846547314578,94.54545454545453,94.54545454545453,0.0,0.0,0.0,0.0,0.0,0.0,391.0,391.0,1200.0,1200.0,0.0,0.0,265.0,"{""Heavyweight"": 1158.6434696840759}","{""Heavyweight"": 1158.6434696840759}",1000.0,1000.0
Robert McDaniel,1983-05-03 00:00:00,190.5,190.5,185.0,Southpaw,3,2014-03-15 00:00:00,185.0,1153.6421463195709,1245.8366892758133,0,2,1200.0,1,0.0,2,0,0,0,0,1,0,0,1.5144244860759817,1.7978376941653924,2.495977364637963,2.27392189085297,3.3814665034430966,3.5078400091456006,0.4327160493827161,0.4900925925925925,0.5456866290820125,0.5470598872460376,0.5869415807560138,0.5608041237113401,0.658289241622575,0.6826851851851851,0.2182098765432099,0.20976851851851852,0.12350088183421516,0.10754629629629628,0.7428571428571429,0.702,0.10476190476190475,0.11399999999999998,0.1523809523809524,0.18399999999999997,0.0,0.0,0.6726532567049808,0.6710129310344827,0.4371794871794872,0.3994230769230769,0.03703703703703705,0.0777777777777778,0.0,0.0,0.6333333333333333,0.5559999999999999,0.1512834802821799,0.18062847425656267,0.09926787560077546,0.10416553537489819,0.33333333333333337,0.48999999999999994,2.098901098901099,3.0890109890109887,1.432234432234432,1.6890109890109888,0.4105571847507331,0.4985337243401759,0.2988023338218397,0.333721970400644,1346.3636363636365,1903.1363636363633,1.1703511053315996,1.720416124837451,0.15706806282722513,0.23089005235602095,0.7802340702210664,1.1469440832249675,647.3333333333334,647.7099999999999,1245.8466601828793,1228.883395915214,1.4994681436378976,2.4152147599310423,185.0,"{""Middleweight"": 1153.7481463628446}","{""Middleweight"": 1245.8366892758133}",992.0823428785309,1011.4721572496695
